poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,days before election,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,party,answer,candidate_id,candidate_name,pct,error,Two party %,,Actual 2 party
71548,320,Monmouth U.,,,Monmouth University,215,Monmouth University,A,Live Phone,Iowa,10/15/2020,10/19/2020,15,,,,134031,501,lv,,lv,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ia_102120.pdf/,538,FALSE,,6272,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Greenfield,13466,Theresa Greenfield,51,-0.06625,0.53125,46.5,0.465
71083,1515,Data for Progress,"11,551,452",Crooked Media | Indivisible,Data for Progress,522,Data for Progress,B,Online/Text,Iowa,10/8/2020,10/11/2020,23,,,,133055,822,lv,,lv,,https://filesforprogress.org/memos/2020-senate-project/week-4/toplines/dfp_psp_ia_week_4_toplines.pdf,538,FALSE,DEM,6272,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Greenfield,13466,Theresa Greenfield,47,-0.05722222222,0.5222222222,46.5,0.465
70726,568,YouGov,133,CBS News,YouGov,391,YouGov,B+,Online,Iowa,10/6/2020,10/9/2020,25,,,,132312,1022,lv,,lv,,https://drive.google.com/file/d/1j1ecxNthrVLwbSmV5eSUGdeuEilTgKkd/view,538,FALSE,,6272,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Greenfield,13466,Theresa Greenfield,47,-0.05722222222,0.5222222222,46.5,0.465
71760,1632,Opinion Insight,1326,American Action Forum,Opinion Insight,225,National Research Inc.,A/B,Live Phone,Iowa,10/5/2020,10/8/2020,26,,,,134463,800,lv,,lv,,https://www.americanactionforum.org/insight/iowa-policy-priorities-and-the-election-october-update/,538,FALSE,REP,6272,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Greenfield,13466,Theresa Greenfield,44,-0.02938202247,0.4943820225,46.5,0.465
70629,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,B-,Online,Iowa,10/3/2020,10/6/2020,28,,,,132068,756,lv,,lv,,https://civiqs.com/documents/Civiqs_DailyKos_IA_banner_book_2020_10_u43b2l.pdf,538,FALSE,,6272,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Greenfield,13466,Theresa Greenfield,49,-0.05078947368,0.5157894737,46.5,0.465
70648,396,Quinnipiac,,,Quinnipiac University,267,Quinnipiac University,A-,Live Phone,Iowa,10/1/2020,10/5/2020,29,,,,132110,1205,lv,,lv,,https://poll.qu.edu/Poll-Release?releaseid=3743,538,FALSE,,6272,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Greenfield,13466,Theresa Greenfield,50,-0.06131578947,0.5263157895,46.5,0.465
70080,1515,Data for Progress,"11,551,452",Crooked Media | Indivisible,Data for Progress,522,Data for Progress,B,Online/Text,Iowa,9/23/2020,9/28/2020,36,,,,130563,743,lv,,lv,,https://filesforprogress.org/memos/2020-senate-project/week-2/dfp_psp_IA_Senate_week2.pdf,538,FALSE,DEM,6272,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Greenfield,13466,Theresa Greenfield,46,-0.04049450549,0.5054945055,46.5,0.465
70080,1515,Data for Progress,"11,551,452",Crooked Media | Indivisible,Data for Progress,522,Data for Progress,B,Online/Text,Iowa,9/23/2020,9/28/2020,36,,,,130564,743,lv,,lv,,https://filesforprogress.org/memos/2020-senate-project/week-2/dfp_psp_IA_Senate_week2.pdf,538,FALSE,DEM,6272,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Greenfield,13466,Theresa Greenfield,44,-0.04662790698,0.511627907,46.5,0.465
70132,204,Hart Research Associates,791,Human Rights Campaign,Hart Research Associates,113,Garin-Hart-Yang Research Group,B-,Live Phone,Iowa,9/24/2020,9/27/2020,37,,,,130670,400,lv,,lv,,https://hrc-prod-requests.s3-us-west-2.amazonaws.com/ME-13067-HRC-Issues-10-State-1.pdf?mtime=20201002132812&focal=none,538,FALSE,DEM,6272,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Greenfield,13466,Theresa Greenfield,48,-0.035,0.5,46.5,0.465
70073,1256,RABA Research,1185,Nexstar,RABA Research,269,RABA Research,B/C,Live Phone,Iowa,9/23/2020,9/26/2020,38,,,,130605,780,lv,,lv,,https://who13.com/news/theresa-greenfield-leads-joni-ernst-by-12-points-in-new-poll-of-iowa-voters/,538,FALSE,,6272,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Greenfield,13466,Theresa Greenfield,51,-0.1016666667,0.5666666667,46.5,0.465
69943,320,Monmouth U.,,,Monmouth University,215,Monmouth University,A,Live Phone,Iowa,9/18/2020,9/22/2020,42,,,,130249,402,rv,,rv,,https://www.monmouth.edu/polling-institute/documents/monmoutpoll_ia_092420.pdf/,538,FALSE,,6272,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Greenfield,13466,Theresa Greenfield,47,-0.035,0.5,46.5,0.465
69943,320,Monmouth U.,,,Monmouth University,215,Monmouth University,A,Live Phone,Iowa,9/18/2020,9/22/2020,42,,,,130250,402,lv,,lv,,https://www.monmouth.edu/polling-institute/documents/monmoutpoll_ia_092420.pdf/,538,FALSE,,6272,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Greenfield,13466,Theresa Greenfield,49,-0.05078947368,0.5157894737,46.5,0.465
69943,320,Monmouth U.,,,Monmouth University,215,Monmouth University,A,Live Phone,Iowa,9/18/2020,9/22/2020,42,,,,130251,402,lv,,lv,,https://www.monmouth.edu/polling-institute/documents/monmoutpoll_ia_092420.pdf/,538,FALSE,,6272,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Greenfield,13466,Theresa Greenfield,48,-0.04026315789,0.5052631579,46.5,0.465
69710,1424,Siena College/NYT Upshot,,,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Iowa,9/16/2020,9/22/2020,42,,,,129985,501,lv,,lv,,https://int.nyt.com/data/documenttools/ga-ia-tx-crosstabs/ca61e64eaef883ac/full.pdf,538,FALSE,,6272,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Greenfield,13466,Theresa Greenfield,42,-0.04719512195,0.512195122,46.5,0.465
69560,437,Selzer,"52,613",Des Moines Register | Mediacom,Selzer & Co.,304,Selzer & Co.,A+,Live Phone,Iowa,9/14/2020,9/17/2020,47,,,,129593,658,lv,,lv,,https://assets.documentcloud.org/documents/7213769/Senate-Story-2224-Iowa-Poll-Sep-2020-Methodology.pdf,538,FALSE,,6272,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Greenfield,13466,Theresa Greenfield,45,-0.05224137931,0.5172413793,46.5,0.465
68585,1617,Fabrizio Ward/Hart Research Associates,42,AARP,Fabrizio Ward/Hart Research Associates,613,Fabrizio Ward/Hart Research Associates/AARP Research,,Live Phone,Iowa,8/30/2020,9/5/2020,59,,,,128420,800,lv,,lv,,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2020/2020-election-battleground-states-senate-iowa-annotated-questionnaire.doi.10.26419-2Fres.00401.018.pdf,538,FALSE,,6272,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Greenfield,13466,Theresa Greenfield,45,-0.008684210526,0.4736842105,46.5,0.465
71755,1632,Opinion Insight,1326,American Action Forum,Opinion Insight,225,National Research Inc.,A/B,Live Phone,Iowa,8/30/2020,9/2/2020,62,,,,134458,800,lv,,lv,,https://www.americanactionforum.org/insight/iowa-policy-priorities-and-the-election/,538,FALSE,REP,6272,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Greenfield,13466,Theresa Greenfield,43,-0.002391304348,0.4673913043,46.5,0.465
68110,383,PPP,236,MoveOn,Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Iowa,8/13/2020,8/14/2020,81,,,,127573,729,v,,v,,https://s3.amazonaws.com/s3.moveon.org/images/IowaResults1.pdf,538,FALSE,DEM,6272,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Greenfield,13466,Theresa Greenfield,48,-0.05112903226,0.5161290323,46.5,0.465
67920,320,Monmouth U.,,,Monmouth University,215,Monmouth University,A,Live Phone,Iowa,7/30/2020,8/3/2020,92,,,,127157,401,rv,,rv,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ia_080520.pdf/,538,FALSE,,6272,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Greenfield,13466,Theresa Greenfield,45,-0.01887096774,0.4838709677,46.5,0.465
67920,320,Monmouth U.,,,Monmouth University,215,Monmouth University,A,Live Phone,Iowa,7/30/2020,8/3/2020,92,,,,127158,401,lv,,lv,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ia_080520.pdf/,538,FALSE,,6272,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Greenfield,13466,Theresa Greenfield,47,-0.02973684211,0.4947368421,46.5,0.465
67920,320,Monmouth U.,,,Monmouth University,215,Monmouth University,A,Live Phone,Iowa,7/30/2020,8/3/2020,92,,,,127159,401,lv,,lv,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ia_080520.pdf/,538,FALSE,,6272,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Greenfield,13466,Theresa Greenfield,47,-0.02973684211,0.4947368421,46.5,0.465
67935,1515,Data for Progress,,,Data for Progress,522,Data for Progress,B,Online/Text,Iowa,7/24/2020,8/2/2020,93,,,,127195,1101,lv,,lv,,http://filesforprogress.org/datasets/2020/8/progressive-senate-project/DFP_Iowa_8_20_xtabs.pdf,538,FALSE,,6272,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Greenfield,13466,Theresa Greenfield,45,-0.04636363636,0.5113636364,46.5,0.465
67954,1554,RMG Research,1054,United States Term Limits,RMG Research,555,RMG Research,B-,Online,Iowa,7/27/2020,7/30/2020,96,,,,127238,500,rv,,rv,,https://www.termlimits.com/ernst/,538,FALSE,,6272,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Greenfield,13466,Theresa Greenfield,40,-0.06131578947,0.5263157895,46.5,0.465
67623,1488,Spry Strategies,1260,American Principles Project,Spry Strategies,508,Spry Strategies,B/C,IVR/Online,Iowa,7/11/2020,7/16/2020,110,,,,126534,701,lv,,lv,,https://americanprinciplesproject.org/wp-content/uploads/2020/07/APP.Iowa_.pdf,538,FALSE,REP,6272,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Greenfield,13466,Theresa Greenfield,44.63,-0.04523207957,0.5102320796,46.5,0.465
67003,187,Greenberg Quinlan Rosner,681,End Citizens United,GQR Research,126,GQR Research (GQRR),B,Live Phone,Iowa,6/23/2020,6/28/2020,128,,,,125194,800,lv,,lv,,https://endcitizensunited.org/wp-content/uploads/2020/07/ECU-IA-Senate-Memo.pdf,538,FALSE,DEM,6272,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Greenfield,13466,Theresa Greenfield,49,-0.04541666667,0.5104166667,46.5,0.465
66796,437,Selzer,"52,613",Des Moines Register | Mediacom,Selzer & Co.,304,Selzer & Co.,A+,Live Phone,Iowa,6/7/2020,6/10/2020,146,,,,124636,674,lv,,lv,,https://assets.documentcloud.org/documents/6953460/2216-Methodology-062120.pdf,538,FALSE,,6272,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Greenfield,13466,Theresa Greenfield,46,-0.05185393258,0.5168539326,46.5,0.465
66767,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,B-,Online,Iowa,6/6/2020,6/8/2020,148,,,,124570,865,rv,,rv,,https://civiqs.com/documents/Civiqs_DailyKos_IA_banner_book_2020_06_ony3r9.pdf,538,FALSE,,6272,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Greenfield,13466,Theresa Greenfield,48,-0.05112903226,0.5161290323,46.5,0.465
66740,383,PPP,32,Emily's List,Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Iowa,6/3/2020,6/4/2020,152,,,,124512,963,v,,v,,https://secure.emilyslist.org/page/-/IowaResults.pdf,538,FALSE,DEM,6272,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Greenfield,13466,Theresa Greenfield,45,-0.04636363636,0.5113636364,46.5,0.465
66047,383,PPP,,,Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Iowa,4/30/2020,5/1/2020,186,,,,122516,1222,v,,v,,https://www.publicpolicypolling.com/wp-content/uploads/2020/05/IowaResultsMay2020.pdf,538,FALSE,,6272,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Greenfield,13466,Theresa Greenfield,42,-0.02911764706,0.4941176471,46.5,0.465
63144,383,PPP,681,End Citizens United,Public Policy Polling,263,Public Policy Polling,A-,IVR,Iowa,12/13/2019,12/15/2019,324,,,,114968,944,v,,v,,https://endcitizensunited.org/wp-content/uploads/2019/12/IowaResults.pdf,538,FALSE,DEM,6272,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Greenfield,13466,Theresa Greenfield,41,-0.0009090909091,0.4659090909,46.5,0.465
60106,1102,Emerson College Polling Society,,,Emerson College,88,Emerson College,A-,IVR/Online,Iowa,10/13/2019,10/16/2019,384,,,,104652,888,rv,,rv,,https://emersonpolling.reportablenews.com/pr/iowa-2020-dead-heat-with-biden-and-warren-mayor-pete-continues-to-build-and-sanders-slides,538,FALSE,,6272,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Greenfield,13466,Theresa Greenfield,40,0.002572254335,0.4624277457,46.5,0.465
72623,1478,Research Co.,,,Research Co.,449,Research Co.,B-,Online,Illinois,10/31/2020,11/1/2020,2,,,,136295,450,lv,,lv,,https://researchco.ca/2020/11/02/us2020-eight-states-uspoli/,538,FALSE,,6274,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Durbin,13501,Richard J. Durbin,52,-0.08414634146,0.6341463415,55,0.55
72716,1195,Victory Research,,,Victory Research,437,Victory Research,B/C,Live Phone,Illinois,10/29/2020,11/1/2020,2,,,,136479,1208,lv,,lv,,https://projects.fivethirtyeight.com/polls/20201102_IL_Victory.pdf,538,FALSE,,6274,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Durbin,13501,Richard J. Durbin,50.6,-0.1140419948,0.6640419948,55,0.55
59518,1230,Ogden & Fry,,,Ogden & Fry,425,Ogden & Fry,B/C,,Illinois,9/4/2019,9/4/2019,426,13500,WIllie Wilson,IND,102305,538,lv,,lv,,https://drive.google.com/file/d/1tI-3iShF7m4byMla1VmvqBkx6dJjVT7B/view,538,TRUE,IND,6274,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Durbin,13501,Richard J. Durbin,44.3,-0.08924963925,0.6392496392,55,0.55
72723,1515,Data for Progress,,,Data for Progress,522,Data for Progress,B,Online/Text,Kansas,10/27/2020,11/1/2020,2,,,,136493,1121,lv,,lv,,https://filesforprogress.org/datasets/2020/11/2020-election-polls/toplines/dfp_ks_11.2.20.pdf,538,FALSE,,6275,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Bollier,13698,Barbara Goolsbee Bollier,45,-0.02875,0.46875,44,0.44
72165,907,GBAO,,,GBAO,109,GBAO,B/C,Live Phone,Kansas,10/25/2020,10/27/2020,7,13698,Barbara Goolsbee Bollier,DEM,135351,600,lv,,lv,,https://bollierforkansas.com/new-kssen-poll-bollier-1/,538,TRUE,DEM,6275,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Bollier,13698,Barbara Goolsbee Bollier,47,-0.06,0.5,44,0.44
72165,907,GBAO,,,GBAO,109,GBAO,B/C,Live Phone,Kansas,10/25/2020,10/27/2020,7,13698,Barbara Goolsbee Bollier,DEM,135352,600,lv,,lv,,https://bollierforkansas.com/new-kssen-poll-bollier-1/,538,TRUE,DEM,6275,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Bollier,13698,Barbara Goolsbee Bollier,46,-0.06549450549,0.5054945055,44,0.44
72240,1425,VCreek/AMG,,,VCreek/AMG,501,VCreek/AMG,B/C,IVR,Kansas,10/25/2020,10/27/2020,7,,,,135528,1149,lv,,lv,,https://projects.fivethirtyeight.com/polls/20201029_KS.pdf,538,FALSE,,6275,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Bollier,13698,Barbara Goolsbee Bollier,43.46,-0.04027406343,0.4802740634,44,0.44
71558,383,PPP,946,Protect Our Care,Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Kansas,10/19/2020,10/20/2020,14,,,,134049,897,v,,v,,https://www.protectourcare.org/wp-content/uploads/2020/10/Health-Care-Could-Be-Deciding-Factor-in-Close-Kansas-Senate-Race.pdf,538,FALSE,DEM,6275,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Bollier,13698,Barbara Goolsbee Bollier,43,-0.06,0.5,44,0.44
71545,1497,co/efficient,1460,Keep Kansas Great PAC,co/efficient,514,co/efficient,B/C,IVR/Text,Kansas,10/18/2020,10/20/2020,14,,,,134022,2453,lv,,lv,,https://www.politico.com/f/?id=00000175-48a3-d987-ab7f-cef7305b0000,538,FALSE,REP,6275,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Bollier,13698,Barbara Goolsbee Bollier,39,0.006666666667,0.4333333333,44,0.44
71673,1424,Siena College/NYT Upshot,,,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Kansas,10/18/2020,10/20/2020,14,,,,134272,755,lv,,lv,,https://int.nyt.com/data/documenttools/ks101820-crosstabs/fcc9a5346866c517/full.pdf,538,FALSE,,6275,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Bollier,13698,Barbara Goolsbee Bollier,42,-0.03727272727,0.4772727273,44,0.44
70686,1425,VCreek/AMG,,,VCreek/AMG,501,VCreek/AMG,B/C,IVR,Kansas,9/29/2020,9/30/2020,34,,,,132205,3104,lv,,lv,,https://projects.fivethirtyeight.com/polls/20201008_KS.pdf,538,FALSE,,6275,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Bollier,13698,Barbara Goolsbee Bollier,45.39,-0.08016960807,0.5201696081,44,0.44
70072,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,B-,Online,Kansas,9/26/2020,9/29/2020,35,,,,130537,677,lv,,lv,,https://civiqs.com/documents/Civiqs_DailyKos_KS_banner_book_2020_09_dw29u7.pdf,538,FALSE,,6275,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Bollier,13698,Barbara Goolsbee Bollier,43,-0.0223655914,0.4623655914,44,0.44
70056,907,GBAO,,,GBAO,109,GBAO,B/C,Live Phone,Kansas,9/24/2020,9/27/2020,37,13698,Barbara Goolsbee Bollier,DEM,130508,600,lv,,lv,,https://www.kansascity.com/news/politics-government/article246101020.html,538,TRUE,DEM,6275,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Bollier,13698,Barbara Goolsbee Bollier,45,-0.07136363636,0.5113636364,44,0.44
69938,1515,Data for Progress,"11,551,452",Crooked Media | Indivisible,Data for Progress,522,Data for Progress,B,Online/Text,Kansas,9/14/2020,9/19/2020,45,,,,130239,883,lv,,lv,,https://filesforprogress.org/memos/2020-senate-project/week-1/topline-reports/DFP_KS_Week1_Senate_toplines.pdf,538,FALSE,DEM,6275,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Bollier,13698,Barbara Goolsbee Bollier,40,-0.06,0.5,44,0.44
69938,1515,Data for Progress,"11,551,452",Crooked Media | Indivisible,Data for Progress,522,Data for Progress,B,Online/Text,Kansas,9/14/2020,9/19/2020,45,,,,130240,883,lv,,lv,,https://filesforprogress.org/memos/2020-senate-project/week-1/topline-reports/DFP_KS_Week1_Senate_toplines.pdf,538,FALSE,DEM,6275,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Bollier,13698,Barbara Goolsbee Bollier,42,-0.06,0.5,44,0.44
70055,1497,co/efficient,1460,Keep Kansas Great PAC,co/efficient,514,co/efficient,B/C,IVR/Text,Kansas,9/15/2020,9/16/2020,48,,,,130507,794,lv,,lv,,https://www.kansascity.com/news/politics-government/article246101020.html,538,FALSE,REP,6275,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Bollier,13698,Barbara Goolsbee Bollier,39,-0.0356097561,0.4756097561,44,0.44
68032,460,SurveyUSA,1392,Election Twitter,SurveyUSA,325,SurveyUSA,A,IVR/Online,Kansas,8/5/2020,8/9/2020,86,,,,127406,1202,lv,,lv,,http://www.surveyusa.com/client/PollReport.aspx?g=b7efcf1a-9519-4b36-95f6-5a05b8cc7f6d,538,FALSE,,6275,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Bollier,13698,Barbara Goolsbee Bollier,44,-0.04888888889,0.4888888889,44,0.44
67956,383,PPP,32,Emily's List,Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Kansas,8/5/2020,8/6/2020,89,,,,127248,864,v,,v,,https://www.publicpolicypolling.com/wp-content/uploads/2020/08/KansasMemoResultsAug20.pdf,538,FALSE,DEM,6275,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Bollier,13698,Barbara Goolsbee Bollier,42,-0.05411764706,0.4941176471,44,0.44
66701,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,B-,Online,Kansas,5/30/2020,6/1/2020,155,,,,124410,699,rv,,rv,,https://civiqs.com/documents/Civiqs_DailyKos_KS_banner_book_2020_06_ng72o3.pdf,538,FALSE,,6275,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Bollier,13698,Barbara Goolsbee Bollier,42,-0.06602409639,0.5060240964,44,0.44
66701,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,B-,Online,Kansas,5/30/2020,6/1/2020,155,,,,124411,699,rv,,rv,,https://civiqs.com/documents/Civiqs_DailyKos_KS_banner_book_2020_06_ng72o3.pdf,538,FALSE,,6275,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Bollier,13698,Barbara Goolsbee Bollier,41,-0.05397590361,0.4939759036,44,0.44
66701,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,B-,Online,Kansas,5/30/2020,6/1/2020,155,,,,124412,699,rv,,rv,,https://civiqs.com/documents/Civiqs_DailyKos_KS_banner_book_2020_06_ng72o3.pdf,538,FALSE,,6275,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Bollier,13698,Barbara Goolsbee Bollier,41,-0.06617283951,0.5061728395,44,0.44
66556,341,NMB Research,27,NRSC,NMB Research,260,Public Opinion Strategies,A-,Live Phone,Kansas,5/17/2020,5/19/2020,168,,,,124037,506,lv,,lv,,https://www.kansascity.com/news/politics-government/article243035151.html,538,TRUE,REP,6275,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Bollier,13698,Barbara Goolsbee Bollier,43,-0.05425287356,0.4942528736,44,0.44
66556,341,NMB Research,27,NRSC,NMB Research,260,Public Opinion Strategies,A-,Live Phone,Kansas,5/17/2020,5/19/2020,168,,,,124038,506,lv,,lv,,https://www.kansascity.com/news/politics-government/article243035151.html,538,TRUE,REP,6275,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Bollier,13698,Barbara Goolsbee Bollier,35,0.007901234568,0.4320987654,44,0.44
65754,383,PPP,973,314 Action,Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Kansas,4/13/2020,4/14/2020,203,,,,121540,1271,v,,v,,https://www.politico.com/f/?id=00000171-7d10-d92d-a5ff-fd3a416c0000,538,FALSE,DEM,6275,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Bollier,13698,Barbara Goolsbee Bollier,44,-0.07162790698,0.511627907,44,0.44
64808,383,PPP,,,Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Kansas,3/10/2020,3/11/2020,237,,,,127252,1567,v,,v,,,538,FALSE,,6275,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Bollier,13698,Barbara Goolsbee Bollier,37,-0.0004761904762,0.4404761905,44,0.44
64094,294,McLaughlin,,,McLaughlin & Associates,203,McLaughlin & Associates,C/D,Live Phone,Kansas,2/12/2020,2/13/2020,264,13514,Kris W. Kobach,REP,117927,300,lv,,lv,,https://drive.google.com/file/d/1et1N2QQLWs9Wro1UHoLUcEIFi5Z0HkAL/view,538,TRUE,REP,6275,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Bollier,13698,Barbara Goolsbee Bollier,37.7,-0.005100354191,0.4451003542,44,0.44
63509,788,DFM Research,789,SMART Transportation Division,DFM Research,69,DFM Research,B/C,Live Phone,Kansas,1/30/2020,2/6/2020,271,,,,116797,600,a,,a,,http://www.dfmresearch.com/uploads/2020_Kansas_Rail_Survey__Amtrak_Topline.pdf,538,FALSE,DEM,6275,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,Bollier,13698,Barbara Goolsbee Bollier,43,-0.06,0.5,44,0.44
72779,1522,Swayable,,,Swayable,543,Swayable,C,Online,Kentucky,10/23/2020,11/1/2020,2,,,,136588,365,lv,,lv,,https://www.swayable.com/polls/2020-11-02-small.html,538,FALSE,,6276,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,McGrath,13470,Amy McGrath,46.3,-0.08732494759,0.4853249476,39.8,0.398
72618,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,Kentucky,10/22/2020,10/31/2020,3,,,,136272,911,lv,,lv,TRUE,https://morningconsult.com/form/2020-u-s-election-tracker/,538,FALSE,,6276,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,McGrath,13470,Amy McGrath,39.8,-0.03984378438,0.4378437844,39.8,0.398
72239,1638,Bluegrass Community and Technical College,,,Bluegrass Community and Technical College,632,Bluegrass Community and Technical College,B/C,Live Phone,Kentucky,10/16/2020,10/28/2020,6,,,,135527,250,rv,,rv,,https://www.wtvq.com/wp-content/uploads/2020/10/1-All-Summary-Data-Complete-Responses.pdf,538,FALSE,,6276,2020,U.S. Senate,0,Class II,11/3/2020,general,FALSE,FALSE,DEM,McGrath,13470,Amy McGrath,39.6,-0.04396428571,0.4419642857,39.8,0.398
