poll_id,cycle,state,pollster,sponsors,fte_grade,sample_size,population,population_full,methodology,seat_number,seat_name,start_date,end_date,election_date,days before election,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,stage,race_id,answer,candidate_id,candidate_name,candidate_party,pct
53935,2018,Virginia,Siena College/The New York Times Upshot,New York Times,A+,501,lv,lv,Live Phone,7,District 7,9/9/2018,9/12/2018,11/6/2018,55.00,,FALSE,,,FALSE,FALSE,9/10/2018 19:20,general,574,Spanberger,12114,Abigail Spanberger,DEM,43.4
53935,2018,Virginia,Siena College/The New York Times Upshot,New York Times,A+,501,lv,lv,Live Phone,7,District 7,9/9/2018,9/12/2018,11/6/2018,55.00,,FALSE,,,FALSE,FALSE,9/10/2018 19:20,general,574,Brat,12115,David Brat,REP,47.22
53935,2018,Virginia,Siena College/The New York Times Upshot,New York Times,A+,501,rv,rv,Live Phone,7,District 7,9/9/2018,9/12/2018,11/6/2018,55.00,,FALSE,,,FALSE,FALSE,9/11/2018 14:24,general,574,Spanberger,12114,Abigail Spanberger,DEM,38.84
53935,2018,Virginia,Siena College/The New York Times Upshot,New York Times,A+,501,rv,rv,Live Phone,7,District 7,9/9/2018,9/12/2018,11/6/2018,55.00,,FALSE,,,FALSE,FALSE,9/11/2018 14:24,general,574,Brat,12115,David Brat,REP,45.71
53970,2018,Virginia,Thirty-Ninth Street Strategies,,B/C,400,lv,lv,,9,District 9,6/24/2018,6/28/2018,11/6/2018,131.00,Anthony Flaccavento,TRUE,DEM,,FALSE,FALSE,9/12/2018 12:06,general,576,Flaccavento,12118,Anthony Flaccavento,DEM,41
53970,2018,Virginia,Thirty-Ninth Street Strategies,,B/C,400,lv,lv,,9,District 9,6/24/2018,6/28/2018,11/6/2018,131.00,Anthony Flaccavento,TRUE,DEM,,FALSE,FALSE,9/12/2018 12:06,general,576,Griffith,12119,Morgan Griffith,REP,48
56656,2018,Virginia,ABC News/The Washington Post,,A+,446,lv,lv,Live Phone,10,District 10,10/25/2018,10/28/2018,11/6/2018,9.00,,FALSE,,,FALSE,FALSE,11/1/2018 20:35,general,577,Wexton,11200,Jennifer T. Wexton,DEM,54
56656,2018,Virginia,ABC News/The Washington Post,,A+,446,lv,lv,Live Phone,10,District 10,10/25/2018,10/28/2018,11/6/2018,9.00,,FALSE,,,FALSE,FALSE,11/1/2018 20:35,general,577,Comstock,11201,Barbara J. Comstock,REP,43
56454,2018,Virginia,ABC News/The Washington Post,,A+,430,lv,lv,Live Phone,10,District 10,10/15/2018,10/21/2018,11/6/2018,16.00,,FALSE,,,FALSE,FALSE,10/25/2018 7:57,general,577,Wexton,11200,Jennifer T. Wexton,DEM,56
56454,2018,Virginia,ABC News/The Washington Post,,A+,430,lv,lv,Live Phone,10,District 10,10/15/2018,10/21/2018,11/6/2018,16.00,,FALSE,,,FALSE,FALSE,10/25/2018 7:57,general,577,Comstock,11201,Barbara J. Comstock,REP,43
56425,2018,Virginia,TargetPoint,REP (partisan),B/C,421,lv,lv,,10,District 10,10/14/2018,10/16/2018,11/6/2018,21.00,,FALSE,REP,,FALSE,FALSE,10/24/2018 10:19,general,577,Wexton,11200,Jennifer T. Wexton,DEM,47
56425,2018,Virginia,TargetPoint,REP (partisan),B/C,421,lv,lv,,10,District 10,10/14/2018,10/16/2018,11/6/2018,21.00,,FALSE,REP,,FALSE,FALSE,10/24/2018 10:19,general,577,Comstock,11201,Barbara J. Comstock,REP,47
56188,2018,Virginia,Siena College/The New York Times Upshot,New York Times,A+,484,lv,lv,Live Phone,10,District 10,10/11/2018,10/15/2018,11/6/2018,22.00,,FALSE,,,FALSE,FALSE,10/12/2018 19:25,general,577,Wexton,11200,Jennifer T. Wexton,DEM,48.37
56188,2018,Virginia,Siena College/The New York Times Upshot,New York Times,A+,484,lv,lv,Live Phone,10,District 10,10/11/2018,10/15/2018,11/6/2018,22.00,,FALSE,,,FALSE,FALSE,10/12/2018 19:25,general,577,Comstock,11201,Barbara J. Comstock,REP,40.96
56188,2018,Virginia,Siena College/The New York Times Upshot,New York Times,A+,484,rv,rv,Live Phone,10,District 10,10/11/2018,10/15/2018,11/6/2018,22.00,,FALSE,,,FALSE,FALSE,10/12/2018 19:25,general,577,Wexton,11200,Jennifer T. Wexton,DEM,44.86
56188,2018,Virginia,Siena College/The New York Times Upshot,New York Times,A+,484,rv,rv,Live Phone,10,District 10,10/11/2018,10/15/2018,11/6/2018,22.00,,FALSE,,,FALSE,FALSE,10/12/2018 19:25,general,577,Comstock,11201,Barbara J. Comstock,REP,39.06
56395,2018,Virginia,Global Strategy Group,Giffords,B/C,400,lv,lv,Live Phone,10,District 10,10/7/2018,10/9/2018,11/6/2018,28.00,,FALSE,DEM,,FALSE,FALSE,10/23/2018 19:15,general,577,Wexton,11200,Jennifer T. Wexton,DEM,49
56395,2018,Virginia,Global Strategy Group,Giffords,B/C,400,lv,lv,Live Phone,10,District 10,10/7/2018,10/9/2018,11/6/2018,28.00,,FALSE,DEM,,FALSE,FALSE,10/23/2018 19:15,general,577,Comstock,11201,Barbara J. Comstock,REP,39
56143,2018,Virginia,McLaughlin & Associates,,C/D,400,lv,lv,,10,District 10,10/6/2018,10/8/2018,11/6/2018,29.00,Barbara J. Comstock,TRUE,REP,,FALSE,FALSE,10/10/2018 15:53,general,577,Wexton,11200,Jennifer T. Wexton,DEM,47
56143,2018,Virginia,McLaughlin & Associates,,C/D,400,lv,lv,,10,District 10,10/6/2018,10/8/2018,11/6/2018,29.00,Barbara J. Comstock,TRUE,REP,,FALSE,FALSE,10/10/2018 15:53,general,577,Comstock,11201,Barbara J. Comstock,REP,48
56096,2018,Virginia,ABC News/The Washington Post,,A+,1087,rv,rv,IVR/Online,10,District 10,9/19/2018,10/5/2018,11/6/2018,32.00,,FALSE,,,FALSE,FALSE,10/9/2018 10:03,general,577,Wexton,11200,Jennifer T. Wexton,DEM,54
56096,2018,Virginia,ABC News/The Washington Post,,A+,1087,rv,rv,IVR/Online,10,District 10,9/19/2018,10/5/2018,11/6/2018,32.00,,FALSE,,,FALSE,FALSE,10/9/2018 10:03,general,577,Comstock,11201,Barbara J. Comstock,REP,43
56096,2018,Virginia,ABC News/The Washington Post,,A+,866,lv,lv,IVR/Online,10,District 10,9/19/2018,10/5/2018,11/6/2018,32.00,,FALSE,,,FALSE,FALSE,10/9/2018 10:03,general,577,Wexton,11200,Jennifer T. Wexton,DEM,55
56096,2018,Virginia,ABC News/The Washington Post,,A+,866,lv,lv,IVR/Online,10,District 10,9/19/2018,10/5/2018,11/6/2018,32.00,,FALSE,,,FALSE,FALSE,10/9/2018 10:03,general,577,Comstock,11201,Barbara J. Comstock,REP,43
56025,2018,Virginia,Christopher Newport University,,A/B,794,lv,lv,Live Phone,10,District 10,9/23/2018,10/2/2018,11/6/2018,35.00,,FALSE,,,FALSE,FALSE,10/4/2018 9:04,general,577,Wexton,11200,Jennifer T. Wexton,DEM,51
56025,2018,Virginia,Christopher Newport University,,A/B,794,lv,lv,Live Phone,10,District 10,9/23/2018,10/2/2018,11/6/2018,35.00,,FALSE,,,FALSE,FALSE,10/4/2018 9:04,general,577,Comstock,11201,Barbara J. Comstock,REP,44
56025,2018,Virginia,Christopher Newport University,,A/B,711,lv,lv,Live Phone,10,District 10,9/23/2018,10/2/2018,11/6/2018,35.00,,FALSE,,,FALSE,FALSE,10/4/2018 9:04,general,577,Wexton,11200,Jennifer T. Wexton,DEM,53
56025,2018,Virginia,Christopher Newport University,,A/B,711,lv,lv,Live Phone,10,District 10,9/23/2018,10/2/2018,11/6/2018,35.00,,FALSE,,,FALSE,FALSE,10/4/2018 9:04,general,577,Comstock,11201,Barbara J. Comstock,REP,42
55977,2018,Virginia,Monmouth University,,A,374,lv,lv,Live Phone,10,District 10,9/26/2018,9/30/2018,11/6/2018,37.00,,FALSE,,,FALSE,FALSE,10/2/2018 9:32,general,577,Wexton,11200,Jennifer T. Wexton,DEM,50
55977,2018,Virginia,Monmouth University,,A,374,lv,lv,Live Phone,10,District 10,9/26/2018,9/30/2018,11/6/2018,37.00,,FALSE,,,FALSE,FALSE,10/2/2018 9:32,general,577,Comstock,11201,Barbara J. Comstock,REP,46
55977,2018,Virginia,Monmouth University,,A,374,lv,lv,Live Phone,10,District 10,9/26/2018,9/30/2018,11/6/2018,37.00,,FALSE,,,FALSE,FALSE,10/2/2018 9:32,general,577,Wexton,11200,Jennifer T. Wexton,DEM,50
55977,2018,Virginia,Monmouth University,,A,374,lv,lv,Live Phone,10,District 10,9/26/2018,9/30/2018,11/6/2018,37.00,,FALSE,,,FALSE,FALSE,10/2/2018 9:32,general,577,Comstock,11201,Barbara J. Comstock,REP,44
55977,2018,Virginia,Monmouth University,,A,374,lv,lv,Live Phone,10,District 10,9/26/2018,9/30/2018,11/6/2018,37.00,,FALSE,,,FALSE,FALSE,10/2/2018 9:32,general,577,Wexton,11200,Jennifer T. Wexton,DEM,52
55977,2018,Virginia,Monmouth University,,A,374,lv,lv,Live Phone,10,District 10,9/26/2018,9/30/2018,11/6/2018,37.00,,FALSE,,,FALSE,FALSE,10/2/2018 9:32,general,577,Comstock,11201,Barbara J. Comstock,REP,43
56396,2018,Virginia,Global Strategy Group,Giffords,B/C,400,lv,lv,Live Phone,10,District 10,8/23/2018,8/27/2018,11/6/2018,71.00,,FALSE,DEM,,FALSE,FALSE,10/23/2018 19:43,general,577,Wexton,11200,Jennifer T. Wexton,DEM,50
56396,2018,Virginia,Global Strategy Group,Giffords,B/C,400,lv,lv,Live Phone,10,District 10,8/23/2018,8/27/2018,11/6/2018,71.00,,FALSE,DEM,,FALSE,FALSE,10/23/2018 19:43,general,577,Comstock,11201,Barbara J. Comstock,REP,43
52685,2018,Virginia,Monmouth University,,A,400,v,v,,10,District 10,6/21/2018,6/24/2018,11/6/2018,135.00,,FALSE,,,FALSE,FALSE,6/26/2018 13:15,general,577,Wexton,11200,Jennifer T. Wexton,DEM,49
52685,2018,Virginia,Monmouth University,,A,400,v,v,,10,District 10,6/21/2018,6/24/2018,11/6/2018,135.00,,FALSE,,,FALSE,FALSE,6/26/2018 13:15,general,577,Comstock,11201,Barbara J. Comstock,REP,39
52685,2018,Virginia,Monmouth University,,A,338,lv,lv,,10,District 10,6/21/2018,6/24/2018,11/6/2018,135.00,,FALSE,,,FALSE,FALSE,6/26/2018 13:15,general,577,Wexton,11200,Jennifer T. Wexton,DEM,50
52685,2018,Virginia,Monmouth University,,A,338,lv,lv,,10,District 10,6/21/2018,6/24/2018,11/6/2018,135.00,,FALSE,,,FALSE,FALSE,6/26/2018 13:15,general,577,Comstock,11201,Barbara J. Comstock,REP,40.5
52685,2018,Virginia,Monmouth University,,A,338,lv,lv,,10,District 10,6/21/2018,6/24/2018,11/6/2018,135.00,,FALSE,,,FALSE,FALSE,6/26/2018 13:15,general,577,Wexton,11200,Jennifer T. Wexton,DEM,51
52685,2018,Virginia,Monmouth University,,A,338,lv,lv,,10,District 10,6/21/2018,6/24/2018,11/6/2018,135.00,,FALSE,,,FALSE,FALSE,6/26/2018 13:15,general,577,Comstock,11201,Barbara J. Comstock,REP,40
52685,2018,Virginia,Monmouth University,,A,338,lv,lv,,10,District 10,6/21/2018,6/24/2018,11/6/2018,135.00,,FALSE,,,FALSE,FALSE,10/2/2018 9:32,general,577,Wexton,11200,Jennifer T. Wexton,DEM,51
52685,2018,Virginia,Monmouth University,,A,338,lv,lv,,10,District 10,6/21/2018,6/24/2018,11/6/2018,135.00,,FALSE,,,FALSE,FALSE,10/2/2018 9:32,general,577,Comstock,11201,Barbara J. Comstock,REP,42
53621,2018,Virginia,DCCC Targeting and Analytics Department,DCCC,B/C,400,rv,rv,,10,District 10,3/20/2018,3/21/2018,11/6/2018,230.00,,TRUE,DEM,,FALSE,FALSE,8/14/2018 14:17,general,577,Wexton,11200,Jennifer T. Wexton,DEM,46
53621,2018,Virginia,DCCC Targeting and Analytics Department,DCCC,B/C,400,rv,rv,,10,District 10,3/20/2018,3/21/2018,11/6/2018,230.00,,TRUE,DEM,,FALSE,FALSE,8/14/2018 14:17,general,577,Comstock,11201,Barbara J. Comstock,REP,43
56663,2018,Vermont,Gravis Marketing,,B,885,lv,lv,IVR/Online,1,District 1,10/30/2018,11/1/2018,11/6/2018,5.00,,FALSE,,,FALSE,FALSE,11/2/2018 8:41,general,579,Welch,12120,Peter Welch,DEM,66
56663,2018,Vermont,Gravis Marketing,,B,885,lv,lv,IVR/Online,1,District 1,10/30/2018,11/1/2018,11/6/2018,5.00,,FALSE,,,FALSE,FALSE,11/2/2018 8:41,general,579,Tynio,13213,Anya Tynio,REP,28
56339,2018,Vermont,Braun Research,Vermont Public Radio | Vermont PBS,B/C,495,lv,lv,Live Phone,1,District 1,10/5/2018,10/14/2018,11/6/2018,23.00,,FALSE,,,FALSE,FALSE,10/22/2018 9:21,general,579,Welch,12120,Peter Welch,DEM,55
56339,2018,Vermont,Braun Research,Vermont Public Radio | Vermont PBS,B/C,495,lv,lv,Live Phone,1,District 1,10/5/2018,10/14/2018,11/6/2018,23.00,,FALSE,,,FALSE,FALSE,10/22/2018 9:21,general,579,Tynio,13213,Anya Tynio,REP,18
56339,2018,Vermont,Braun Research,Vermont Public Radio | Vermont PBS,B/C,495,lv,lv,Live Phone,1,District 1,10/5/2018,10/14/2018,11/6/2018,23.00,,FALSE,,,FALSE,FALSE,10/22/2018 9:21,general,579,Ericson,13214,Cris Ericson,IND,3
56339,2018,Vermont,Braun Research,Vermont Public Radio | Vermont PBS,B/C,495,lv,lv,Live Phone,1,District 1,10/5/2018,10/14/2018,11/6/2018,23.00,,FALSE,,,FALSE,FALSE,10/22/2018 9:21,general,579,Potter,13215,Laura S. Potter,LBU,3
56256,2018,Washington,Siena College/The New York Times Upshot,New York Times,A+,497,lv,lv,Live Phone,3,District 3,10/14/2018,10/19/2018,11/6/2018,18.00,,FALSE,,,FALSE,FALSE,10/16/2018 23:59,general,582,Long,11412,Carolyn Long,DEM,40.62
56256,2018,Washington,Siena College/The New York Times Upshot,New York Times,A+,497,lv,lv,Live Phone,3,District 3,10/14/2018,10/19/2018,11/6/2018,18.00,,FALSE,,,FALSE,FALSE,10/16/2018 23:59,general,582,Herrera Beutler,11413,Jaime Herrera Beutler,REP,47.58
56256,2018,Washington,Siena College/The New York Times Upshot,New York Times,A+,497,rv,rv,Live Phone,3,District 3,10/14/2018,10/19/2018,11/6/2018,18.00,,FALSE,,,FALSE,FALSE,10/16/2018 23:59,general,582,Long,11412,Carolyn Long,DEM,34.21
56256,2018,Washington,Siena College/The New York Times Upshot,New York Times,A+,497,rv,rv,Live Phone,3,District 3,10/14/2018,10/19/2018,11/6/2018,18.00,,FALSE,,,FALSE,FALSE,10/16/2018 23:59,general,582,Herrera Beutler,11413,Jaime Herrera Beutler,REP,46.39
56187,2018,Washington,Lake Research Partners,,A/B,400,lv,lv,Live Phone,3,District 3,10/9/2018,10/11/2018,11/6/2018,26.00,Carolyn Long,TRUE,DEM,,FALSE,FALSE,10/12/2018 18:57,general,582,Long,11412,Carolyn Long,DEM,45
56187,2018,Washington,Lake Research Partners,,A/B,400,lv,lv,Live Phone,3,District 3,10/9/2018,10/11/2018,11/6/2018,26.00,Carolyn Long,TRUE,DEM,,FALSE,FALSE,10/12/2018 18:57,general,582,Herrera Beutler,11413,Jaime Herrera Beutler,REP,43
53567,2018,Washington,Lake Research Partners,,A/B,500,lv,lv,Live Phone,3,District 3,6/14/2018,6/18/2018,11/6/2018,141.00,Carolyn Long,TRUE,DEM,,FALSE,FALSE,8/9/2018 12:44,general,582,Long,11412,Carolyn Long,DEM,37
53567,2018,Washington,Lake Research Partners,,A/B,500,lv,lv,Live Phone,3,District 3,6/14/2018,6/18/2018,11/6/2018,141.00,Carolyn Long,TRUE,DEM,,FALSE,FALSE,8/9/2018 12:44,general,582,Herrera Beutler,11413,Jaime Herrera Beutler,REP,42
53568,2018,Washington,Lake Research Partners,,A/B,400,lv,lv,Live Phone,3,District 3,3/8/2018,3/12/2018,11/6/2018,239.00,Carolyn Long,TRUE,DEM,,FALSE,FALSE,8/9/2018 12:44,general,582,Long,11412,Carolyn Long,DEM,29
53568,2018,Washington,Lake Research Partners,,A/B,400,lv,lv,Live Phone,3,District 3,3/8/2018,3/12/2018,11/6/2018,239.00,Carolyn Long,TRUE,DEM,,FALSE,FALSE,8/9/2018 12:44,general,582,Herrera Beutler,11413,Jaime Herrera Beutler,REP,49
55936,2018,Washington,FM3 Research,,C/D,521,lv,lv,,5,District 5,9/16/2018,9/20/2018,11/6/2018,47.00,Lisa Brown,TRUE,DEM,,FALSE,FALSE,9/29/2018 18:20,general,584,Brown,11414,Lisa Brown,DEM,46
55936,2018,Washington,FM3 Research,,C/D,521,lv,lv,,5,District 5,9/16/2018,9/20/2018,11/6/2018,47.00,Lisa Brown,TRUE,DEM,,FALSE,FALSE,9/29/2018 18:20,general,584,McMorris Rodgers,11415,Cathy McMorris Rodgers,REP,49
53571,2018,Washington,Public Policy Polling,Patriot Majority USA,A-,689,v,v,IVR,5,District 5,4/16/2018,4/17/2018,11/6/2018,203.00,,FALSE,DEM,,FALSE,FALSE,8/9/2018 12:47,general,584,Brown,11414,Lisa Brown,DEM,45
53571,2018,Washington,Public Policy Polling,Patriot Majority USA,A-,689,v,v,IVR,5,District 5,4/16/2018,4/17/2018,11/6/2018,203.00,,FALSE,DEM,,FALSE,FALSE,8/9/2018 12:47,general,584,McMorris Rodgers,11415,Cathy McMorris Rodgers,REP,48
53570,2018,Washington,Elway Research,The Spokesman-Review | KHQ-TV | Walla Walla Union-Bulletin | Spokane Public Radio | Lewiston Tribune,A/B,403,rv,rv,Live Phone,5,District 5,4/4/2018,4/7/2018,11/6/2018,213.00,,FALSE,,,FALSE,FALSE,8/9/2018 12:44,general,584,Brown,11414,Lisa Brown,DEM,38
53570,2018,Washington,Elway Research,The Spokesman-Review | KHQ-TV | Walla Walla Union-Bulletin | Spokane Public Radio | Lewiston Tribune,A/B,403,rv,rv,Live Phone,5,District 5,4/4/2018,4/7/2018,11/6/2018,213.00,,FALSE,,,FALSE,FALSE,8/9/2018 12:44,general,584,McMorris Rodgers,11415,Cathy McMorris Rodgers,REP,44
53569,2018,Washington,DCCC Targeting and Analytics Department,DCCC,B/C,414,lv,lv,IVR/Live Phone,5,District 5,2/3/2018,2/3/2018,11/6/2018,276.00,,TRUE,DEM,,FALSE,FALSE,8/9/2018 12:44,general,584,Brown,11414,Lisa Brown,DEM,43
53569,2018,Washington,DCCC Targeting and Analytics Department,DCCC,B/C,414,lv,lv,IVR/Live Phone,5,District 5,2/3/2018,2/3/2018,11/6/2018,276.00,,TRUE,DEM,,FALSE,FALSE,8/9/2018 12:44,general,584,McMorris Rodgers,11415,Cathy McMorris Rodgers,REP,47
56659,2018,Washington,Siena College/The New York Times Upshot,New York Times,A+,477,lv,lv,Live Phone,8,District 8,10/30/2018,11/4/2018,11/6/2018,2.00,,FALSE,,,FALSE,FALSE,11/2/2018 0:20,general,587,Schrier,12134,Kim Schrier,DEM,47.5
56659,2018,Washington,Siena College/The New York Times Upshot,New York Times,A+,477,lv,lv,Live Phone,8,District 8,10/30/2018,11/4/2018,11/6/2018,2.00,,FALSE,,,FALSE,FALSE,11/2/2018 0:20,general,587,Rossi,12135,Dino Rossi,REP,44.7
56659,2018,Washington,Siena College/The New York Times Upshot,New York Times,A+,477,rv,rv,Live Phone,8,District 8,10/30/2018,11/4/2018,11/6/2018,2.00,,FALSE,,,FALSE,FALSE,11/2/2018 0:20,general,587,Schrier,12134,Kim Schrier,DEM,45.1
56659,2018,Washington,Siena College/The New York Times Upshot,New York Times,A+,477,rv,rv,Live Phone,8,District 8,10/30/2018,11/4/2018,11/6/2018,2.00,,FALSE,,,FALSE,FALSE,11/2/2018 0:20,general,587,Rossi,12135,Dino Rossi,REP,45.5
56148,2018,Washington,Elway Research,Crosscut,A/B,400,rv,rv,Live Phone,8,District 8,10/4/2018,10/9/2018,11/6/2018,28.00,,FALSE,,,FALSE,FALSE,10/10/2018 17:09,general,587,Schrier,12134,Kim Schrier,DEM,39
56148,2018,Washington,Elway Research,Crosscut,A/B,400,rv,rv,Live Phone,8,District 8,10/4/2018,10/9/2018,11/6/2018,28.00,,FALSE,,,FALSE,FALSE,10/10/2018 17:09,general,587,Rossi,12135,Dino Rossi,REP,49
55869,2018,Washington,Siena College/The New York Times Upshot,New York Times,A+,505,lv,lv,Live Phone,8,District 8,9/24/2018,9/26/2018,11/6/2018,41.00,,FALSE,,,FALSE,FALSE,9/25/2018 23:11,general,587,Schrier,12134,Kim Schrier,DEM,45.82
55869,2018,Washington,Siena College/The New York Times Upshot,New York Times,A+,505,lv,lv,Live Phone,8,District 8,9/24/2018,9/26/2018,11/6/2018,41.00,,FALSE,,,FALSE,FALSE,9/25/2018 23:11,general,587,Rossi,12135,Dino Rossi,REP,45.32
55869,2018,Washington,Siena College/The New York Times Upshot,New York Times,A+,505,rv,rv,Live Phone,8,District 8,9/24/2018,9/26/2018,11/6/2018,41.00,,FALSE,,,FALSE,FALSE,9/25/2018 23:11,general,587,Schrier,12134,Kim Schrier,DEM,42.53
55869,2018,Washington,Siena College/The New York Times Upshot,New York Times,A+,505,rv,rv,Live Phone,8,District 8,9/24/2018,9/26/2018,11/6/2018,41.00,,FALSE,,,FALSE,FALSE,9/25/2018 23:11,general,587,Rossi,12135,Dino Rossi,REP,41.28
53610,2018,Washington,GBAO,House Majority PAC,B/C,300,lv,lv,,8,District 8,4/18/2018,4/22/2018,11/6/2018,198.00,,FALSE,DEM,,FALSE,FALSE,8/14/2018 12:00,general,587,Schrier,12134,Kim Schrier,DEM,45
53610,2018,Washington,GBAO,House Majority PAC,B/C,300,lv,lv,,8,District 8,4/18/2018,4/22/2018,11/6/2018,198.00,,FALSE,DEM,,FALSE,FALSE,8/14/2018 12:00,general,587,Rossi,12135,Dino Rossi,REP,51
56383,2018,Wisconsin,Change Research,,B-,551,lv,lv,Online,1,District 1,10/19/2018,10/21/2018,11/6/2018,16.00,Randy Bryce,TRUE,DEM,,FALSE,FALSE,10/23/2018 14:26,general,590,Bryce,12138,Randy Bryce,DEM,45
56383,2018,Wisconsin,Change Research,,B-,551,lv,lv,Online,1,District 1,10/19/2018,10/21/2018,11/6/2018,16.00,Randy Bryce,TRUE,DEM,,FALSE,FALSE,10/23/2018 14:26,general,590,Steil,12453,Bryan Steil,REP,44
56385,2018,Wisconsin,Change Research,,B-,501,lv,lv,Online,1,District 1,10/4/2018,10/5/2018,11/6/2018,32.00,Randy Bryce,TRUE,DEM,,FALSE,FALSE,10/23/2018 15:25,general,590,Bryce,12138,Randy Bryce,DEM,43.7
56385,2018,Wisconsin,Change Research,,B-,501,lv,lv,Online,1,District 1,10/4/2018,10/5/2018,11/6/2018,32.00,Randy Bryce,TRUE,DEM,,FALSE,FALSE,10/23/2018 15:25,general,590,Steil,12453,Bryan Steil,REP,46.2
56385,2018,Wisconsin,Change Research,,B-,501,lv,lv,Online,1,District 1,10/4/2018,10/5/2018,11/6/2018,32.00,Randy Bryce,TRUE,DEM,,FALSE,FALSE,10/23/2018 15:25,general,590,Yorgan,13220,Ken Yorgan,IND,6.5
53958,2018,Wisconsin,Siena College/The New York Times Upshot,New York Times,A+,500,lv,lv,Live Phone,1,District 1,9/11/2018,9/13/2018,11/6/2018,54.00,,FALSE,,,FALSE,FALSE,9/12/2018 1:05,general,590,Bryce,12138,Randy Bryce,DEM,43.72
53958,2018,Wisconsin,Siena College/The New York Times Upshot,New York Times,A+,500,lv,lv,Live Phone,1,District 1,9/11/2018,9/13/2018,11/6/2018,54.00,,FALSE,,,FALSE,FALSE,9/12/2018 1:05,general,590,Steil,12453,Bryan Steil,REP,50.01
53958,2018,Wisconsin,Siena College/The New York Times Upshot,New York Times,A+,500,rv,rv,Live Phone,1,District 1,9/11/2018,9/13/2018,11/6/2018,54.00,,FALSE,,,FALSE,FALSE,9/12/2018 1:05,general,590,Bryce,12138,Randy Bryce,DEM,41.41
53958,2018,Wisconsin,Siena College/The New York Times Upshot,New York Times,A+,500,rv,rv,Live Phone,1,District 1,9/11/2018,9/13/2018,11/6/2018,54.00,,FALSE,,,FALSE,FALSE,9/12/2018 1:05,general,590,Steil,12453,Bryan Steil,REP,49.46
56444,2018,Wisconsin,Global Strategy Group,,B/C,400,lv,lv,,1,District 1,9/4/2018,9/8/2018,11/6/2018,59.00,Randy Bryce,TRUE,DEM,,FALSE,FALSE,10/24/2018 17:42,general,590,Bryce,12138,Randy Bryce,DEM,45
56444,2018,Wisconsin,Global Strategy Group,,B/C,400,lv,lv,,1,District 1,9/4/2018,9/8/2018,11/6/2018,59.00,Randy Bryce,TRUE,DEM,,FALSE,FALSE,10/24/2018 17:42,general,590,Steil,12453,Bryan Steil,REP,45
53827,2018,Wisconsin,Global Strategy Group,,B/C,401,lv,lv,,1,District 1,7/11/2018,7/15/2018,11/6/2018,114.00,Randy Bryce,TRUE,DEM,,FALSE,FALSE,8/31/2018 19:41,general,590,Bryce,12138,Randy Bryce,DEM,41
53827,2018,Wisconsin,Global Strategy Group,,B/C,401,lv,lv,,1,District 1,7/11/2018,7/15/2018,11/6/2018,114.00,Randy Bryce,TRUE,DEM,,FALSE,FALSE,8/31/2018 19:41,general,590,Steil,12453,Bryan Steil,REP,40
56742,2018,Wisconsin,JMC Analytics/Bold Blue Campaigns,,B/C,500,lv,lv,Live Phone,6,District 6,10/29/2018,11/3/2018,11/6/2018,3.00,,FALSE,,,FALSE,FALSE,11/4/2018 14:29,general,595,Kohl,12147,Dan Kohl,DEM,33
56742,2018,Wisconsin,JMC Analytics/Bold Blue Campaigns,,B/C,500,lv,lv,Live Phone,6,District 6,10/29/2018,11/3/2018,11/6/2018,3.00,,FALSE,,,FALSE,FALSE,11/4/2018 14:29,general,595,Grothman,12148,Glenn Grothman,REP,61
56533,2018,Wisconsin,Change Research,,B-,525,lv,lv,Online,6,District 6,10/27/2018,10/29/2018,11/6/2018,8.00,,FALSE,,,FALSE,FALSE,10/30/2018 0:15,general,595,Kohl,12147,Dan Kohl,DEM,48
56533,2018,Wisconsin,Change Research,,B-,525,lv,lv,Online,6,District 6,10/27/2018,10/29/2018,11/6/2018,8.00,,FALSE,,,FALSE,FALSE,10/30/2018 0:15,general,595,Grothman,12148,Glenn Grothman,REP,50
56634,2018,West Virginia,Emerson College,,A-,341,lv,lv,IVR/Online,1,District 1,10/28/2018,10/31/2018,11/6/2018,6.00,,FALSE,,,FALSE,FALSE,11/1/2018 9:30,general,598,Fershee,11194,Kendra Fershee,DEM,32
56634,2018,West Virginia,Emerson College,,A-,341,lv,lv,IVR/Online,1,District 1,10/28/2018,10/31/2018,11/6/2018,6.00,,FALSE,,,FALSE,FALSE,11/1/2018 9:30,general,598,McKinley,11195,David B. McKinley,REP,57.4
54051,2018,West Virginia,Emerson College,,A-,275,rv,rv,Online,1,District 1,9/13/2018,9/15/2018,11/6/2018,52.00,,FALSE,,,FALSE,FALSE,9/17/2018 10:20,general,598,Fershee,11194,Kendra Fershee,DEM,14.1
54051,2018,West Virginia,Emerson College,,A-,275,rv,rv,Online,1,District 1,9/13/2018,9/15/2018,11/6/2018,52.00,,FALSE,,,FALSE,FALSE,9/17/2018 10:20,general,598,McKinley,11195,David B. McKinley,REP,42.8
52636,2018,West Virginia,Monmouth University,,A,87,v,v,,1,District 1,6/14/2018,6/19/2018,11/6/2018,140.00,,FALSE,,,FALSE,FALSE,6/26/2018 13:15,general,598,Fershee,11194,Kendra Fershee,DEM,22
