poll_id,cycle,state,HOUSE OR SENATE?,pollster,sponsors,fte_grade,sample_size,population,methodology,seat_number,seat_name,start_date,end_date,election_date,days before election,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,stage,race_id,answer,candidate_id,candidate_name,candidate_party,pct,two-party %,actual two party %,error,cc
55878,2018,Indiana,SENATE,Ipsos,Reuters | U. Virginia Center for Politics,B-,1181,lv,Online,,,9/12/2018,9/19/2018,11/6/2018,48,,FALSE,,,FALSE,FALSE,,general,102,Donnelly,11128,Joe Donnelly,DEM,45.6,0.5123595506,0.469,-0.04335955056,Indiana
55878,2018,Indiana,SENATE,Ipsos,Reuters | U. Virginia Center for Politics,B-,2000,a,Online,,,9/12/2018,9/19/2018,11/6/2018,48,,FALSE,,,FALSE,FALSE,,general,102,Donnelly,11128,Joe Donnelly,DEM,34,0.5,0.469,-0.031,Indiana
53978,2018,Indiana,SENATE,Fox News/Beacon Research/Shaw & Co. Research,FOX News,A,677,lv,Live Phone,,,9/8/2018,9/11/2018,11/6/2018,56,,FALSE,,,FALSE,FALSE,,general,102,Donnelly,11128,Joe Donnelly,DEM,43,0.4886363636,0.469,-0.01963636364,Indiana
53978,2018,Indiana,SENATE,Fox News/Beacon Research/Shaw & Co. Research,FOX News,A,804,rv,Live Phone,,,9/8/2018,9/11/2018,11/6/2018,56,,FALSE,,,FALSE,FALSE,,general,102,Donnelly,11128,Joe Donnelly,DEM,42,0.5060240964,0.469,-0.03702409639,Indiana
53866,2018,Indiana,SENATE,Marist College,NBC News,A,816,rv,Live Phone,,,8/26/2018,8/29/2018,11/6/2018,69,,FALSE,,,FALSE,FALSE,,general,102,Donnelly,11128,Joe Donnelly,DEM,43,0.5180722892,0.469,-0.04907228916,Indiana
53866,2018,Indiana,SENATE,Marist College,NBC News,A,576,lv,Live Phone,,,8/26/2018,8/29/2018,11/6/2018,69,,FALSE,,,FALSE,FALSE,,general,102,Donnelly,11128,Joe Donnelly,DEM,44,0.5176470588,0.469,-0.04864705882,Indiana
53866,2018,Indiana,SENATE,Marist College,NBC News,A,816,rv,Live Phone,,,8/26/2018,8/29/2018,11/6/2018,69,,FALSE,,,FALSE,FALSE,,general,102,Donnelly,11128,Joe Donnelly,DEM,48,0.5333333333,0.469,-0.06433333333,Indiana
53866,2018,Indiana,SENATE,Marist College,NBC News,A,576,lv,Live Phone,,,8/26/2018,8/29/2018,11/6/2018,69,,FALSE,,,FALSE,FALSE,,general,102,Donnelly,11128,Joe Donnelly,DEM,49,0.5326086957,0.469,-0.06360869565,Indiana
53629,2018,Indiana,SENATE,Trafalgar Group,,A-,1420,lv,IVR,,,7/31/2018,8/7/2018,11/6/2018,91,,FALSE,REP,,FALSE,FALSE,,general,102,Donnelly,11128,Joe Donnelly,DEM,50.7,0.5677491601,0.469,-0.09874916013,Indiana
52804,2018,Indiana,SENATE,SurveyMonkey,Axios,C,952,rv,Online,,,6/11/2018,7/2/2018,11/6/2018,127,,FALSE,,,FALSE,FALSE,,general,102,Donnelly,11128,Joe Donnelly,DEM,47,0.4895833333,0.469,-0.02058333333,Indiana
52804,2018,Indiana,SENATE,SurveyMonkey,Axios,C,832,lv,Online,,,6/11/2018,7/2/2018,11/6/2018,127,,FALSE,,,FALSE,FALSE,,general,102,Donnelly,11128,Joe Donnelly,DEM,46,0.4742268041,0.469,-0.005226804124,Indiana
52804,2018,Indiana,SENATE,SurveyMonkey,Axios,C,719,lv,Online,,,6/11/2018,7/2/2018,11/6/2018,127,,FALSE,,,FALSE,FALSE,,general,102,Donnelly,11128,Joe Donnelly,DEM,48,0.4948453608,0.469,-0.02584536082,Indiana
52804,2018,Indiana,SENATE,SurveyMonkey,Axios,C,796,lv,Online,,,6/11/2018,7/2/2018,11/6/2018,127,,FALSE,,,FALSE,FALSE,,general,102,Donnelly,11128,Joe Donnelly,DEM,44,0.4583333333,0.469,0.01066666667,Indiana
52804,2018,Indiana,SENATE,SurveyMonkey,Axios,C,952,lv,Online,,,6/11/2018,7/2/2018,11/6/2018,127,,FALSE,,,FALSE,FALSE,,general,102,Donnelly,11128,Joe Donnelly,DEM,46,0.4742268041,0.469,-0.005226804124,Indiana
52804,2018,Indiana,SENATE,SurveyMonkey,Axios,C,952,lv,Online,,,6/11/2018,7/2/2018,11/6/2018,127,,FALSE,,,FALSE,FALSE,,general,102,Donnelly,11128,Joe Donnelly,DEM,46,0.4742268041,0.469,-0.005226804124,Indiana
52633,2018,Indiana,SENATE,Gravis Marketing,,B,400,lv,Online,,,5/10/2018,5/15/2018,11/6/2018,175,,FALSE,,,FALSE,FALSE,,general,102,Donnelly,11128,Joe Donnelly,DEM,46,0.4946236559,0.469,-0.02562365591,Indiana
56124,2018,Maryland,SENATE,Gonzales Research & Marketing Strategies Inc.,,B/C,806,lv,Live Phone,,,10/1/2018,10/6/2018,11/6/2018,31,,TRUE,IND,,FALSE,FALSE,,general,104,Cardin,12578,Benjamin L. Cardin,DEM,49.4,0.6967559944,0.692,-0.004755994358,Maryland
54087,2018,Maryland,SENATE,Goucher College,,,472,lv,,,,9/11/2018,9/16/2018,11/6/2018,51,,FALSE,,,FALSE,FALSE,,general,104,Cardin,12578,Benjamin L. Cardin,DEM,56,0.7671232877,0.692,-0.07512328767,Maryland
56606,2018,Massachusetts,SENATE,MassINC Polling Group,WBUR,A/B,502,lv,Live Phone,,,10/25/2018,10/28/2018,11/6/2018,9,,FALSE,,,FALSE,FALSE,,general,105,Warren,12480,Elizabeth Warren,DEM,54,0.6279069767,0.625,-0.002906976744,Massachusetts
56512,2018,Massachusetts,SENATE,Suffolk University,Boston Globe,B+,500,lv,Live Phone,,,10/24/2018,10/28/2018,11/6/2018,9,,FALSE,,,FALSE,FALSE,,general,105,Warren,12480,Elizabeth Warren,DEM,55.6,0.6177777778,0.625,0.007222222222,Massachusetts
56585,2018,Massachusetts,SENATE,Western New England University,,A/B,402,lv,Live Phone,,,10/10/2018,10/27/2018,11/6/2018,10,,FALSE,,,FALSE,FALSE,,general,105,Warren,12480,Elizabeth Warren,DEM,57,0.6785714286,0.625,-0.05357142857,Massachusetts
56585,2018,Massachusetts,SENATE,Western New England University,,A/B,485,rv,Live Phone,,,10/10/2018,10/27/2018,11/6/2018,10,,FALSE,,,FALSE,FALSE,,general,105,Warren,12480,Elizabeth Warren,DEM,54,0.6666666667,0.625,-0.04166666667,Massachusetts
56133,2018,Massachusetts,SENATE,University of Massachusetts Lowell,Boston Globe,B+,791,rv,Live Phone,,,10/1/2018,10/7/2018,11/6/2018,30,,FALSE,,,FALSE,FALSE,,general,105,Warren,12480,Elizabeth Warren,DEM,56,0.6666666667,0.625,-0.04166666667,Massachusetts
56133,2018,Massachusetts,SENATE,University of Massachusetts Lowell,Boston Globe,B+,485,lv,Live Phone,,,10/1/2018,10/7/2018,11/6/2018,30,,FALSE,,,FALSE,FALSE,,general,105,Warren,12480,Elizabeth Warren,DEM,56,0.6436781609,0.625,-0.01867816092,Massachusetts
55850,2018,Massachusetts,SENATE,MassINC Polling Group,WBUR,A/B,506,lv,Live Phone,,,9/17/2018,9/21/2018,11/6/2018,46,,FALSE,,,FALSE,FALSE,,general,105,Warren,12480,Elizabeth Warren,DEM,56,0.6511627907,0.625,-0.0261627907,Massachusetts
54094,2018,Massachusetts,SENATE,Suffolk University,Boston Globe,B+,500,lv,Live Phone,,,9/13/2018,9/17/2018,11/6/2018,50,,FALSE,,,FALSE,FALSE,,general,105,Warren,12480,Elizabeth Warren,DEM,53.8,0.6879795396,0.625,-0.06297953964,Massachusetts
53896,2018,Massachusetts,SENATE,Suffolk University,Boston Globe,B+,500,lv,Live Phone,,,6/8/2018,6/12/2018,11/6/2018,147,,FALSE,,,FALSE,FALSE,,general,105,Warren,12480,Elizabeth Warren,DEM,55.2,0.6272727273,0.625,-0.002272727273,Massachusetts
53895,2018,Massachusetts,SENATE,MassINC Polling Group,WBUR,A/B,501,rv,Live Phone,,,5/22/2018,5/26/2018,11/6/2018,164,,FALSE,,,FALSE,FALSE,,general,105,Warren,12480,Elizabeth Warren,DEM,54,0.7397260274,0.625,-0.1147260274,Massachusetts
53894,2018,Massachusetts,SENATE,MassINC Polling Group,WBUR,A/B,504,rv,Live Phone,,,3/16/2018,3/18/2018,11/6/2018,233,,FALSE,,,FALSE,FALSE,,general,105,Warren,12480,Elizabeth Warren,DEM,55,0.7333333333,0.625,-0.1083333333,Massachusetts
53893,2018,Massachusetts,SENATE,MassINC Polling Group,WBUR,A/B,503,rv,Live Phone,,,11/9/2017,11/12/2017,11/6/2018,359,,FALSE,,,FALSE,FALSE,,general,105,Warren,12480,Elizabeth Warren,DEM,58,0.6444444444,0.625,-0.01944444444,Massachusetts
53946,2018,Massachusetts,SENATE,MassINC Polling Group,WBUR,A/B,504,rv,,,,6/19/2017,6/22/2017,11/6/2018,502,,FALSE,,,FALSE,FALSE,,general,105,Warren,12480,Elizabeth Warren,DEM,60,0.6741573034,0.625,-0.04915730337,Massachusetts
56815,2018,Michigan,SENATE,Mitchell Research & Communications,,C-,827,lv,IVR,,,11/5/2018,11/5/2018,11/6/2018,1,,FALSE,,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,49,0.5157894737,0.533,0.01721052632,Michigan
56814,2018,Michigan,SENATE,Trafalgar Group,,A-,1817,lv,IVR,,,11/2/2018,11/5/2018,11/6/2018,1,,FALSE,REP,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,52.8,0.5465838509,0.533,-0.01358385093,Michigan
56772,2018,Michigan,SENATE,Mitchell Research & Communications,,C-,701,lv,IVR,,,11/4/2018,11/4/2018,11/6/2018,2,,FALSE,,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,53,0.5353535354,0.533,-0.002353535354,Michigan
56811,2018,Michigan,SENATE,Change Research,,B-,880,lv,Online,,,11/2/2018,11/4/2018,11/6/2018,2,,FALSE,,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,49,0.5104166667,0.533,0.02258333333,Michigan
56738,2018,Michigan,SENATE,Research Co.,,B-,450,rv,Online,,,11/1/2018,11/3/2018,11/6/2018,3,,FALSE,,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,52,0.5909090909,0.533,-0.05790909091,Michigan
56620,2018,Michigan,SENATE,Gravis Marketing,,B,764,lv,IVR/Online,,,10/29/2018,10/30/2018,11/6/2018,7,,FALSE,,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,54,0.5684210526,0.533,-0.03542105263,Michigan
56520,2018,Michigan,SENATE,Glengariff Group,Detroit News | WDIV-TV,B/C,600,lv,Live Phone,,,10/25/2018,10/27/2018,11/6/2018,10,,FALSE,,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,53,0.5935050392,0.533,-0.06050503919,Michigan
56507,2018,Michigan,SENATE,Emerson College,,A-,822,lv,IVR/Online,,,10/24/2018,10/26/2018,11/6/2018,11,,FALSE,,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,51.9,0.5497881356,0.533,-0.01678813559,Michigan
56488,2018,Michigan,SENATE,Mitchell Research & Communications,MIRS News Service,C-,400,lv,IVR,,,10/25/2018,10/25/2018,11/6/2018,12,,FALSE,,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,52,0.5306122449,0.533,0.002387755102,Michigan
56743,2018,Michigan,SENATE,Target Insyght,MIRS News Service,C/D,800,lv,Live Phone,,,10/22/2018,10/24/2018,11/6/2018,13,,FALSE,,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,53,0.5520833333,0.533,-0.01908333333,Michigan
56452,2018,Michigan,SENATE,EPIC-MRA,Detroit Free Press | WLNS TV 6 | WOOD TV 8 | WJRT (ABC) TV 12,B,600,lv,Live Phone,,,10/18/2018,10/23/2018,11/6/2018,14,,FALSE,,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,49,0.5384615385,0.533,-0.005461538462,Michigan
56379,2018,Michigan,SENATE,Tarrance Group,,B+,605,lv,Live Phone,,,10/20/2018,10/22/2018,11/6/2018,15,,TRUE,REP,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,48,0.5393258427,0.533,-0.006325842697,Michigan
56485,2018,Michigan,SENATE,Michigan State University,,A/B,169,a,Live Phone,,,10/13/2018,10/22/2018,11/6/2018,15,,FALSE,,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,49,0.5384615385,0.533,-0.005461538462,Michigan
56362,2018,Michigan,SENATE,Marketing Resource Group (MRG),,B/C,600,lv,Live Phone,,,10/14/2018,10/18/2018,11/6/2018,19,,FALSE,,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,53,0.5888888889,0.533,-0.05588888889,Michigan
56153,2018,Michigan,SENATE,Mitchell Research & Communications,Michigan Chamber of Commerce,C-,654,lv,,,,9/30/2018,10/7/2018,11/6/2018,30,,FALSE,REP,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,50.5,0.5477223427,0.533,-0.01472234273,Michigan
56022,2018,Michigan,SENATE,Glengariff Group,Detroit News | WDIV-TV,B/C,600,lv,Live Phone,,,9/30/2018,10/2/2018,11/6/2018,35,,FALSE,,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,52.7,0.6029748284,0.533,-0.06997482838,Michigan
55897,2018,Michigan,SENATE,EPIC-MRA,Detroit Free Press | WLNS TV 6 | WOOD TV 8 | WJRT (ABC) TV 12,B,600,lv,Live Phone,,,9/21/2018,9/25/2018,11/6/2018,42,,FALSE,,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,56,0.6292134831,0.533,-0.09621348315,Michigan
55873,2018,Michigan,SENATE,Ipsos,Reuters | U. Virginia Center for Politics,B-,1150,lv,Online,,,9/14/2018,9/21/2018,11/6/2018,46,,FALSE,,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,54.7,0.6071032186,0.533,-0.07410321865,Michigan
55873,2018,Michigan,SENATE,Ipsos,Reuters | U. Virginia Center for Politics,B-,2000,a,Online,,,9/14/2018,9/21/2018,11/6/2018,46,,FALSE,,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,44,0.6197183099,0.533,-0.08671830986,Michigan
54082,2018,Michigan,SENATE,Target Insyght,,C/D,800,lv,IVR,,,9/10/2018,9/14/2018,11/6/2018,53,,FALSE,,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,55,0.5789473684,0.533,-0.04594736842,Michigan
54146,2018,Michigan,SENATE,Mitchell Research & Communications,MIRS News Service,C-,1009,lv,IVR,,,9/12/2018,9/13/2018,11/6/2018,54,,FALSE,,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,54,0.5684210526,0.533,-0.03542105263,Michigan
53933,2018,Michigan,SENATE,Strategic National,WJML-AM,B/C,1000,lv,,,,9/8/2018,9/9/2018,11/6/2018,58,,FALSE,,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,53,0.6022727273,0.533,-0.06927272727,Michigan
53938,2018,Michigan,SENATE,Glengariff Group,Detroit News | WDIV-TV,B/C,600,lv,,,,9/5/2018,9/7/2018,11/6/2018,60,,FALSE,,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,55.5,0.6299659478,0.533,-0.09696594779,Michigan
53668,2018,Michigan,SENATE,Gravis Marketing,,B,647,lv,IVR/Online,,,8/14/2018,8/16/2018,11/6/2018,82,,FALSE,,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,51,0.5930232558,0.533,-0.06002325581,Michigan
53659,2018,Michigan,SENATE,Strategic National,WJML-AM,B/C,700,lv,,,,8/13/2018,8/14/2018,11/6/2018,84,,FALSE,,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,50,0.5882352941,0.533,-0.05523529412,Michigan
54065,2018,Michigan,SENATE,Tarrance Group,,B+,602,lv,Live Phone,,,8/11/2018,8/14/2018,11/6/2018,84,,TRUE,REP,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,49,0.5632183908,0.533,-0.0302183908,Michigan
53552,2018,Michigan,SENATE,Emerson College,,A-,600,lv,IVR/Online,,,7/19/2018,7/21/2018,11/6/2018,108,,FALSE,,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,47.3,0.6231884058,0.533,-0.0901884058,Michigan
53550,2018,Michigan,SENATE,Marist College,NBC News,A,886,rv,Live Phone,,,7/15/2018,7/19/2018,11/6/2018,110,,FALSE,,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,55,0.597826087,0.533,-0.06482608696,Michigan
53669,2018,Michigan,SENATE,SurveyMonkey,Axios,C,978,rv,Online,,,6/11/2018,7/2/2018,11/6/2018,127,,FALSE,,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,54,0.5625,0.533,-0.0295,Michigan
53669,2018,Michigan,SENATE,SurveyMonkey,Axios,C,896,lv,Online,,,6/11/2018,7/2/2018,11/6/2018,127,,FALSE,,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,53,0.5463917526,0.533,-0.01339175258,Michigan
53669,2018,Michigan,SENATE,SurveyMonkey,Axios,C,808,lv,Online,,,6/11/2018,7/2/2018,11/6/2018,127,,FALSE,,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,54,0.5567010309,0.533,-0.02370103093,Michigan
53669,2018,Michigan,SENATE,SurveyMonkey,Axios,C,843,lv,Online,,,6/11/2018,7/2/2018,11/6/2018,127,,FALSE,,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,54,0.5625,0.533,-0.0295,Michigan
53669,2018,Michigan,SENATE,SurveyMonkey,Axios,C,978,lv,Online,,,6/11/2018,7/2/2018,11/6/2018,127,,FALSE,,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,53,0.5578947368,0.533,-0.02489473684,Michigan
53669,2018,Michigan,SENATE,SurveyMonkey,Axios,C,978,lv,Online,,,6/11/2018,7/2/2018,11/6/2018,127,,FALSE,,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,53,0.5520833333,0.533,-0.01908333333,Michigan
53551,2018,Michigan,SENATE,Glengariff Group,,B/C,600,lv,Live Phone,,,1/16/2018,1/19/2018,11/6/2018,291,,FALSE,,,FALSE,FALSE,,general,106,Stabenow,11408,Debbie Stabenow,DEM,51.3,0.63099631,0.533,-0.09799630996,Michigan
56797,2018,Minnesota,SENATE,Change Research,,B-,953,lv,Online,,,11/2/2018,11/4/2018,11/6/2018,2,,FALSE,,,FALSE,FALSE,,general,107,Klobuchar,12373,Amy Klobuchar,DEM,55,0.5789473684,0.624,0.04505263158,Minnesota
56739,2018,Minnesota,SENATE,Research Co.,,B-,450,rv,Online,,,11/1/2018,11/3/2018,11/6/2018,3,,FALSE,,,FALSE,FALSE,,general,107,Klobuchar,12373,Amy Klobuchar,DEM,53,0.6162790698,0.624,0.007720930233,Minnesota
56652,2018,Minnesota,SENATE,SurveyUSA,KSTP-TV Minneapolis,A,600,lv,Online,,,10/29/2018,10/31/2018,11/6/2018,6,,FALSE,,,FALSE,FALSE,,general,107,Klobuchar,12373,Amy Klobuchar,DEM,57,0.6263736264,0.624,-0.002373626374,Minnesota
66738,2018,Minnesota,SENATE,St. Cloud State University,,B/C,420,lv,Live Phone,,,10/15/2018,10/30/2018,11/6/2018,7,,FALSE,,,FALSE,FALSE,,general,107,Klobuchar,12373,Amy Klobuchar,DEM,54,0.6585365854,0.624,-0.03453658537,Minnesota
56330,2018,Minnesota,SENATE,Mason-Dixon Polling & Strategy,Minneapolis Star Tribune | MPR News,A-,800,lv,Live Phone,,,10/15/2018,10/17/2018,11/6/2018,20,,FALSE,,,FALSE,FALSE,,general,107,Klobuchar,12373,Amy Klobuchar,DEM,56,0.6292134831,0.624,-0.005213483146,Minnesota
56196,2018,Minnesota,SENATE,Change Research,,B-,1413,lv,Online,,,10/12/2018,10/13/2018,11/6/2018,24,,FALSE,,,FALSE,FALSE,,general,107,Klobuchar,12373,Amy Klobuchar,DEM,50,0.5494505495,0.624,0.07454945055,Minnesota
56149,2018,Minnesota,SENATE,Marist College,NBC News,A,860,rv,Live Phone,,,9/30/2018,10/4/2018,11/6/2018,33,,FALSE,,,FALSE,FALSE,,general,107,Klobuchar,12373,Amy Klobuchar,DEM,59,0.6483516484,0.624,-0.02435164835,Minnesota
56149,2018,Minnesota,SENATE,Marist College,NBC News,A,637,lv,Live Phone,,,9/30/2018,10/4/2018,11/6/2018,33,,FALSE,,,FALSE,FALSE,,general,107,Klobuchar,12373,Amy Klobuchar,DEM,60,0.652173913,0.624,-0.02817391304,Minnesota
56149,2018,Minnesota,SENATE,Marist College,NBC News,A,860,rv,Live Phone,,,9/30/2018,10/4/2018,11/6/2018,33,,FALSE,,,FALSE,FALSE,,general,107,Klobuchar,12373,Amy Klobuchar,DEM,62,0.6526315789,0.624,-0.02863157895,Minnesota
56149,2018,Minnesota,SENATE,Marist College,NBC News,A,637,lv,Live Phone,,,9/30/2018,10/4/2018,11/6/2018,33,,FALSE,,,FALSE,FALSE,,general,107,Klobuchar,12373,Amy Klobuchar,DEM,63,0.65625,0.624,-0.03225,Minnesota
54046,2018,Minnesota,SENATE,Mason-Dixon Polling & Strategy,Minneapolis Star Tribune | MPR News,A-,800,lv,,,,9/10/2018,9/12/2018,11/6/2018,55,,FALSE,,,FALSE,FALSE,,general,107,Klobuchar,12373,Amy Klobuchar,DEM,60,0.6666666667,0.624,-0.04266666667,Minnesota
53984,2018,Minnesota,SENATE,SurveyUSA,KSTP-TV Minneapolis,A,574,lv,Online,,,9/6/2018,9/8/2018,11/6/2018,59,,FALSE,,,FALSE,FALSE,,general,107,Klobuchar,12373,Amy Klobuchar,DEM,53,0.5824175824,0.624,0.04158241758,Minnesota
53731,2018,Minnesota,SENATE,Suffolk University,St. Cloud Times,B+,500,lv,Live Phone,,,8/17/2018,8/20/2018,11/6/2018,78,,FALSE,,,FALSE,FALSE,,general,107,Klobuchar,12373,Amy Klobuchar,DEM,53.6,0.6146788991,0.624,0.009321100917,Minnesota
53592,2018,Minnesota,SENATE,Emerson College,,A-,500,lv,Online,,,8/8/2018,8/11/2018,11/6/2018,87,,FALSE,,,FALSE,FALSE,,general,107,Klobuchar,12373,Amy Klobuchar,DEM,50.2,0.6596583443,0.624,-0.03565834428,Minnesota
53670,2018,Minnesota,SENATE,BK Strategies,Outstate.us,B/C,1574,lv,IVR,,,6/24/2018,6/25/2018,11/6/2018,134,,FALSE,REP,,FALSE,FALSE,,general,107,Klobuchar,12373,Amy Klobuchar,DEM,57,0.6063829787,0.624,0.01761702128,Minnesota
56806,2018,Mississippi,SENATE,Change Research,,B-,1003,lv,Online,,,11/2/2018,11/4/2018,11/6/2018,2,,FALSE,,,FALSE,FALSE,,general,108,Baria,11416,David Baria,DEM,40,0.4545454545,0.398,-0.05654545455,Mississippi
56373,2018,Mississippi,SENATE,Marist College,NBC News,A,511,lv,Live Phone,,,10/13/2018,10/18/2018,11/6/2018,19,,FALSE,,,FALSE,FALSE,,general,108,Baria,11416,David Baria,DEM,32,0.347826087,0.398,0.05017391304,Mississippi
56373,2018,Mississippi,SENATE,Marist College,NBC News,A,856,rv,Live Phone,,,10/13/2018,10/18/2018,11/6/2018,19,,FALSE,,,FALSE,FALSE,,general,108,Baria,11416,David Baria,DEM,32,0.3595505618,0.398,0.0384494382,Mississippi
56373,2018,Mississippi,SENATE,Marist College,NBC News,A,511,lv,Live Phone,,,10/13/2018,10/18/2018,11/6/2018,19,,FALSE,,,FALSE,FALSE,,general,108,Baria,11416,David Baria,DEM,31,0.3522727273,0.398,0.04572727273,Mississippi
56373,2018,Mississippi,SENATE,Marist College,NBC News,A,856,rv,Live Phone,,,10/13/2018,10/18/2018,11/6/2018,19,,FALSE,,,FALSE,FALSE,,general,108,Baria,11416,David Baria,DEM,30,0.3571428571,0.398,0.04085714286,Mississippi
55975,2018,Mississippi,SENATE,SurveyMonkey,NBC News,C,985,rv,Online,,,9/9/2018,9/24/2018,11/6/2018,43,,FALSE,,,FALSE,FALSE,,general,108,Baria,11416,David Baria,DEM,29,0.4027777778,0.398,-0.004777777778,Mississippi
53572,2018,Mississippi,SENATE,Triumph Campaigns,Y'all Politics,B/C,2100,lv,IVR,,,7/30/2018,7/31/2018,11/6/2018,98,,FALSE,,,FALSE,FALSE,,general,108,Baria,11416,David Baria,DEM,32.45,0.3786464411,0.398,0.01935355893,Mississippi
53573,2018,Mississippi,SENATE,Triumph Campaigns,Y'all Politics,B/C,1000,lv,IVR,,,4/10/2018,4/11/2018,11/6/2018,209,,FALSE,,,FALSE,FALSE,,general,108,Baria,11416,David Baria,DEM,31.3,0.3942065491,0.398,0.003793450882,Mississippi
56833,2018,Missouri,SENATE,Harris Insights & Analytics,Auto Alliance,B+,600,lv,Online,,,11/3/2018,11/5/2018,11/6/2018,1,,FALSE,,TRUE,FALSE,FALSE,,general,109,McCaskill,11410,Claire McCaskill,DEM,44.7,0.4955654102,0.465,-0.0305654102,Missouri
56808,2018,Missouri,SENATE,Harris Insights & Analytics,Auto Alliance,B+,600,lv,Online,,,11/2/2018,11/4/2018,11/6/2018,2,,FALSE,,TRUE,FALSE,FALSE,,general,109,McCaskill,11410,Claire McCaskill,DEM,44.4,0.4873765093,0.465,-0.02237650933,Missouri
56764,2018,Missouri,SENATE,Trafalgar Group,,A-,1791,lv,IVR,,,10/29/2018,11/4/2018,11/6/2018,2,,FALSE,REP,,FALSE,FALSE,,general,109,McCaskill,11410,Claire McCaskill,DEM,44.4,0.4789644013,0.465,-0.01396440129,Missouri
56754,2018,Missouri,SENATE,Harris Insights & Analytics,Auto Alliance,B+,600,lv,Online,,,11/1/2018,11/3/2018,11/6/2018,3,,FALSE,,TRUE,FALSE,FALSE,,general,109,McCaskill,11410,Claire McCaskill,DEM,46,0.4994571118,0.465,-0.03445711183,Missouri
56782,2018,Missouri,SENATE,Emerson College,,A-,732,lv,IVR/Online,,,11/1/2018,11/3/2018,11/6/2018,3,,FALSE,,,FALSE,FALSE,,general,109,McCaskill,11410,Claire McCaskill,DEM,45.6,0.4820295983,0.465,-0.01702959831,Missouri
56695,2018,Missouri,SENATE,Remington Research Group,Missouri Scout,B,1424,lv,IVR/Live Phone,,,11/1/2018,11/2/2018,11/6/2018,4,,FALSE,,,FALSE,FALSE,,general,109,McCaskill,11410,Claire McCaskill,DEM,47,0.5,0.465,-0.035,Missouri
56720,2018,Missouri,SENATE,Harris Insights & Analytics,Auto Alliance,B+,600,lv,Online,,,10/31/2018,11/2/2018,11/6/2018,4,,FALSE,,TRUE,FALSE,FALSE,,general,109,McCaskill,11410,Claire McCaskill,DEM,45.3,0.4950819672,0.465,-0.03008196721,Missouri
56689,2018,Missouri,SENATE,Harris Insights & Analytics,Auto Alliance,B+,600,lv,Online,,,10/30/2018,11/1/2018,11/6/2018,5,,FALSE,,TRUE,FALSE,FALSE,,general,109,McCaskill,11410,Claire McCaskill,DEM,45.8,0.5140291807,0.465,-0.0490291807,Missouri
56773,2018,Missouri,SENATE,Marist College,NBC News,A,600,lv,Live Phone,,,10/30/2018,11/1/2018,11/6/2018,5,,FALSE,,,FALSE,FALSE,,general,109,McCaskill,11410,Claire McCaskill,DEM,50,0.5154639175,0.465,-0.05046391753,Missouri
